date	close
2000	0.340
2001	0.341
2002	0.373
2003	0.381
2004	0.396
2005	0.405
2006	0.415
2007	0.433
2008	0.434
2009	0.448
2010	0.454
2011	0.463
2012	0.470
2013	0.476
2014	0.479
2015	0.479
