date	close
2000	2472.29973662665
2001	2579.23138997368
2002	2639.01801481727
2003	2748.33330457593
2004	2741.62951802925
2005	2898.40960529312
2006	2998.00560130114
2007	3034.79557292698
2008	3043.07898317406
2009	3117.74184609378
2010	3230.94985546081
2011	3412.90655368719
2012	3405.47227886479
2013	3320.56347959372
2014	3290.79782806687
2015	3483.45593668339
2016	3508.71519196101
