date	close
2000	1257.31151334432
2001	1321.9807260113
2002	1362.20897139201
2003	1431.8407709605
2004	1523.56133343907
2005	1641.93588486219
2006	1765.25465592447
2007	1900.91622560999
2008	2015.81864799815
2009	2084.94803259635
2010	2191.69166008887
2011	2280.20515606901
2012	2385.75484069681
2013	2518.32933306994
2014	2644.74351039512
2015	2726.94629797625
2016	2834.10581089436
