date	close
2000	12927.7451542741
2001	13002.9365356013
2002	13626.8512527591
2003	14411.34741124
2004	15507.1970258291
2005	16540.77508968
2006	17667.7331596369
2007	19488.4053083351
2008	20162.8745034261
2009	19448.2531964533
2010	20680.2968483512
2011	21818.8756940003
2012	23006.9255341614
2013	24033.9712586347
2014	25437.1449418078
2015	26623.3283680558
2016	27682.6079402983
