date	close
2000	0.607
2001	0.610
2002	0.617
2003	0.620
2004	0.622
2005	0.625
2006	0.626
2007	0.632
2008	0.636
2009	0.643
2010	0.649
2011	0.655
2012	0.661
2013	0.666
2014	0.671
2015	0.674
