date	close
2000	0.680
2001	0.690
2002	0.694
2003	0.689
2004	0.706
2005	0.709
2006	0.714
2007	0.718
2008	0.721
2009	0.721
2010	0.722
2011	0.725
2012	0.727
2013	0.727
2014	0.729
2015	0.730
