date	close
2000	852.388972667646
2001	903.274517043443
2002	929.931041208174
2003	993.26806080577
2004	1035.52289952551
2005	1127.55874317235
2006	1198.50951694666
2007	1261.416063903
2008	1338.8602973718
2009	1347.57924167077
2010	1394.58472667042
2011	1472.71648241138
2012	1549.4802661889
2013	1616.77927059162
2014	1663.59415649263
2015	1699.87988977636
2016	1771.01528722421
