date	close
2000	34139.6578630859
2001	33621.6979259852
2002	32262.6605528233
2003	35550.2771916046
2004	38293.2354271164
2005	40547.1344672217
2006	41782.5440859589
2007	42520.3550187159
2008	44841.9293177201
2009	43055.8106902782
2010	44502.4193074312
2011	48524.6324875473
2012	50573.3906479994
2013	51264.8661487972
2014	52524.05012686
2015	54013.8780426308
2016	54416.6124931905
