date	close
2000	0.741
2001	0.746
2002	0.751
2003	0.754
2004	0.756
2005	0.758
2006	0.765
2007	0.767
2008	0.770
2009	0.770
2010	0.770
2011	0.775
2012	0.779
2013	0.782
2014	0.783
2015	0.788
