date	close
2000	0.677
2001	0.678
2002	0.684
2003	0.691
2004	0.695
2005	0.692
2006	0.700
2007	0.699
2008	0.700
2009	0.700
2010	0.700
2011	0.702
2012	0.706
2013	0.705
2014	0.706
2015	0.706
