date	close
2000	0.447
2001	0.451
2002	0.450
2003	0.461
2004	0.474
2005	0.483
2006	0.494
2007	0.506
2008	0.514
2009	0.523
2010	0.530
2011	0.536
2012	0.541
2013	0.546
2014	0.550
2015	0.555
