date	close
2000	0.708
2001	0.714
2002	0.722
2003	0.733
2004	0.745
2005	0.755
2006	0.766
2007	0.780
2008	0.795
2009	0.797
2010	0.798
2011	0.797
2012	0.794
2013	0.797
2014	0.798
2015	0.802
