date	close
2000	0.443
2001	0.444
2002	0.447
2003	0.450
2004	0.452
2005	0.455
2006	0.458
2007	0.462
2008	0.466
2009	0.470
2010	0.470
2011	0.477
2012	0.483
2013	0.487
2014	0.490
2015	0.493
