date	close
2000	0.494
2001	0.499
2002	0.505
2003	0.518
2004	0.526
2005	0.536
2006	0.546
2007	0.556
2008	0.563
2009	0.569
2010	0.580
2011	0.590
2012	0.599
2013	0.607
2014	0.615
2015	0.624
