date	close
2000	19515.7893177015
2001	20981.0139351779
2002	22615.9356489706
2003	23868.5244135592
2004	25446.3832605934
2005	25577.5240795599
2006	28523.2423307477
2007	29286.8729076901
2008	30856.0118268477
2009	30359.9252972847
2010	28175.8555167678
2011	26141.3195918975
2012	25284.4640766238
2013	26097.8719008736
2014	26838.4552283268
2015	26697.2485044179
2016	26778.5049658874
