date	close
2000	14524.0912057474
2001	15420.8555877603
2002	16828.1093715724
2003	19547.2767458703
2004	21572.5135152079
2005	23532.4893135837
2006	27328.2928666278
2007	29252.1188021204
2008	30693.8690027465
2009	29429.3474699749
2010	30628.5417613587
2011	31012.7164187128
2012	31830.5180330315
2013	33038.9677749923
2014	33218.1442606955
2015	33312.6421126914
2016	32854.7190584554
