date	close
2000	21709.1550859041
2001	23263.4339040562
2002	23964.7554398253
2003	24300.463231998
2004	26082.7596388336
2005	28169.5568797536
2006	30482.6076353537
2007	32993.2822676341
2008	34823.6542391999
2009	33882.0964676342
2010	33263.0158296105
2011	33192.5929772985
2012	31914.6243464725
2013	30620.7071488539
2014	30383.5148225188
2015	31523.9268785245
2016	32707.8728870037
