date	close
2000	31591.9286062892
2001	32864.2342301444
2002	33991.059285162
2003	33701.1129699522
2004	35428.3943126446
2005	37265.3450881778
2006	40602.6533952165
2007	43471.6379732371
2008	45843.89223408
2009	44037.3641144161
2010	44542.8365494046
2011	46066.6524059576
2012	46707.2697077937
2013	48666.3178519249
2014	48606.2536078682
2015	49527.6696637249
2016	50538.6065695989
