date	close
2000	9012.76401799382
2001	9216.76517492799
2002	9515.49239448841
2003	9690.57940994869
2004	10401.9413844611
2005	10951.2747805631
2006	11604.8635489813
2007	12503.6092795189
2008	13262.8005447414
2009	13215.4256842597
2010	14244.9787898614
2011	14973.0984736747
2012	15396.6223446724
2013	15968.2920788878
2014	16160.3710987593
2015	15617.3212760458
2016	15123.8500142816
