date	close
2000	35736.5062407811
2001	36567.0311076803
2002	37448.106982257
2003	38941.4249116132
2004	41118.6297035445
2005	43503.5753746535
2006	45609.3306086384
2007	47214.9289953268
2008	47602.8710006479
2009	46192.1912852048
2010	47548.7002571933
2011	48975.3766706132
2012	50523.415888658
2013	51918.1558148524
2014	53671.4012607355
2015	55262.1741273088
2016	56327.2735388307
