date	close
2000	0.862
2001	0.868
2002	0.873
2003	0.878
2004	0.883
2005	0.886
2006	0.890
2007	0.893
2008	0.899
2009	0.899
2010	0.904
2011	0.909
2012	0.908
2013	0.912
2014	0.911
2015	0.912
