date	close
2000	0.606
2001	0.609
2002	0.611
2003	0.613
2004	0.619
2005	0.622
2006	0.620
2007	0.618
2008	0.618
2009	0.618
2010	0.624
2011	0.630
2012	0.633
2013	0.636
2014	0.638
2015	0.638
