date	close
2000	0.443
2001	0.446
2002	0.440
2003	0.439
2004	0.437
2005	0.437
2006	0.440
2007	0.447
2008	0.453
2009	0.464
2010	0.469
2011	0.479
2012	0.484
2013	0.491
2014	0.495
2015	0.497
