date	close
2000	1174.30121144481
2001	1239.14261465942
2002	1311.45852749043
2003	1389.64197747664
2004	1495.39434599123
2005	1620.58357269204
2006	1695.6330336948
2007	1830.15843494686
2008	1908.73737951768
2009	1963.5915052646
2010	2048.29359256743
2011	2186.13158170674
2012	2268.86646543773
2013	2397.21297764558
2014	2525.45872156531
2015	2652.53164690112
2016	2786.27224269776
