date	close
2000	0.666
2001	0.674
2002	0.679
2003	0.686
2004	0.687
2005	0.692
2006	0.704
2007	0.716
2008	0.728
2009	0.735
2010	0.745
2011	0.755
2012	0.769
2013	0.770
2014	0.774
2015	0.774
