date	close
2000	27022.8616064222
2001	27955.8776709222
2002	28641.5581477929
2003	29079.3072222922
2004	29457.8909702885
2005	30051.7732668053
2006	32336.1613429653
2007	33990.6177500287
2008	35402.9168527156
2009	34507.7530042292
2010	35042.1953701135
2011	36347.3424784176
2012	36237.1104277204
2013	36131.1321123599
2014	36070.8055952064
2015	36629.6996914519
2016	38370.4617685308
