date	close
2000	0.612
2001	0.617
2002	0.621
2003	0.623
2004	0.629
2005	0.636
2006	0.644
2007	0.651
2008	0.659
2009	0.665
2010	0.671
2011	0.673
2012	0.681
2013	0.686
2014	0.688
2015	0.691
