date	close
2000	28657.5407904467
2001	29474.1381513789
2002	30640.3450364796
2003	30784.1352235764
2004	32920.4770348199
2005	34150.1557953743
2006	37300.4928413295
2007	38961.7706129441
2008	41278.328843462
2009	40332.4514172306
2010	43041.5420245418
2011	44403.3941459257
2012	44803.9622367418
2013	46726.853320478
2014	47901.4475803125
2015	48674.8407494886
2016	49029.0148389124
