date	close
2000	
2001	
2002	
2003	
2004	
2005	0.405
2006	0.405
2007	0.406
2008	0.402
2009	0.404
2010	0.405
2011	0.410
2012	0.414
2013	0.416
2014	0.418
2015	0.420
